hhst_id,ea,haushalt,einzelplan,aufgabenbereich,bereich_code,bereich,untergruppe_code,untergruppe,einrichtung_code,einrichtung,posten,themen,route_einrichtung,route_posten,route_themen
7910.6410,A,verwaltung,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",79,Wirtschaftsförderung & Öffentlichkeitsarbeit,791,,7910,Öffentlichkeitsarbeit,USt-Zahllast an das FA,Wirtschaft & Tourismus,/einrichtung/7910,/posten/7910.6410,/themen/wirtschaft
7910.6412,A,verwaltung,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",79,Wirtschaftsförderung & Öffentlichkeitsarbeit,791,,7910,Öffentlichkeitsarbeit,Umsatzsteuer als Vorsteuer,Wirtschaft & Tourismus,/einrichtung/7910,/posten/7910.6412,/themen/wirtschaft
7910.6430,A,verwaltung,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",79,Wirtschaftsförderung & Öffentlichkeitsarbeit,791,,7910,Öffentlichkeitsarbeit,Haftpflichtversicherungen,Wirtschaft & Tourismus,/einrichtung/7910,/posten/7910.6430,/themen/wirtschaft
7910.6540,A,verwaltung,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",79,Wirtschaftsförderung & Öffentlichkeitsarbeit,791,,7910,Öffentlichkeitsarbeit,Dienstreisen,Wirtschaft & Tourismus,/einrichtung/7910,/posten/7910.6540,/themen/wirtschaft
7910.6589,A,verwaltung,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",79,Wirtschaftsförderung & Öffentlichkeitsarbeit,791,,7910,Öffentlichkeitsarbeit,Kopierer,Wirtschaft & Tourismus,/einrichtung/7910,/posten/7910.6589,/themen/wirtschaft
7910.6610,A,verwaltung,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",79,Wirtschaftsförderung & Öffentlichkeitsarbeit,791,,7910,Öffentlichkeitsarbeit,"Mitgliedsbeiträge an Verbände, Vereine und dgl.",Wirtschaft & Tourismus,/einrichtung/7910,/posten/7910.6610,/themen/wirtschaft
7910.6790,A,verwaltung,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",79,Wirtschaftsförderung & Öffentlichkeitsarbeit,791,,7910,Öffentlichkeitsarbeit,Innere Verrechnungen Bauhof,Wirtschaft & Tourismus,/einrichtung/7910,/posten/7910.6790,/themen/wirtschaft
7910.7180,A,verwaltung,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",79,Wirtschaftsförderung & Öffentlichkeitsarbeit,791,,7910,Öffentlichkeitsarbeit,Zuschüsse für lfd. Zwecke an die übrigen Bereiche,Wirtschaft & Tourismus,/einrichtung/7910,/posten/7910.7180,/themen/wirtschaft
7910.7181,A,verwaltung,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",79,Wirtschaftsförderung & Öffentlichkeitsarbeit,791,,7910,Öffentlichkeitsarbeit,Zuschüsse für lfd. Zwecke an den übrigen Bereich,Wirtschaft & Tourismus,/einrichtung/7910,/posten/7910.7181,/themen/wirtschaft
8100.1198,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,Umsatzsteuer aus steuer- pflichtigen Entgelten,Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.1198,/themen/mobilitaet
8100.1555,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,"Umsatzst. aus Beiträgen u.ä., Umsatzsteuer Rückvergütung, abziehb.Vorsteuer aus Invest.",Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.1555,/themen/mobilitaet
8100.1600,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,"Erstattungen des Bundes, LAF, ERP-Sondervermögen",Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.1600,/themen/mobilitaet
8100.1700,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,,Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.1700,/themen/mobilitaet
8100.1710,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,Zuweisungen für lfd. Zwecke vom Land,Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.1710,/themen/mobilitaet
8100.2100,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,Gewinnablieferungen der wirtschaftlichen Unternehmen,Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.2100,/themen/mobilitaet
8100.3670,E,vermoegen,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,Investitionszuschüsse von privaten Unternehmen (einschl. Spenden),Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.3670,/themen/mobilitaet
8100.6320,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,Verschiedener Betriebsaufwand,Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.6320,/themen/mobilitaet
8100.6329,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,Sonstiger verschiedener Betriebsaufwand,Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.6329,/themen/mobilitaet
8100.6400,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,"Steuern, Versicherungen, Leistungen bei nicht- versicherten Schäden",Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.6400,/themen/mobilitaet
8100.6410,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,USt-Zahllast an das FA,Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.6410,/themen/mobilitaet
8100.6412,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,Umsatzsteuer als Vorsteuer,Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.6412,/themen/mobilitaet
8100.6421,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,"Gewerbesteuer, Körperschaftssteuer, Solidaritätszuschlag",Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.6421,/themen/mobilitaet
8100.6550,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,"Sachverständigenkosten, Gerichtskosten u.ä.",Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.6550,/themen/mobilitaet
8100.7180,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,Zuschüsse für lfd. Zwecke an die übrigen Bereiche,Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.7180,/themen/mobilitaet
8100.9400,A,vermoegen,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8100,Elektrizitätsversorgung,Hochbaumaßnahmen,Mobilität & Infrastruktur,/einrichtung/8100,/posten/8100.9400,/themen/mobilitaet
8101.1198,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8101,Elektrizitätsversorgung SWM u. Bayernwerk,Umsatzsteuer aus steuer- pflichtigen Entgelten,Mobilität & Infrastruktur,/einrichtung/8101,/posten/8101.1198,/themen/mobilitaet
8101.1600,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8101,Elektrizitätsversorgung SWM u. Bayernwerk,"Erstattungen des Bundes, LAF, ERP-Sondervermögen",Mobilität & Infrastruktur,/einrichtung/8101,/posten/8101.1600,/themen/mobilitaet
8101.2200,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8101,Elektrizitätsversorgung SWM u. Bayernwerk,Konzessionsabgaben,Mobilität & Infrastruktur,/einrichtung/8101,/posten/8101.2200,/themen/mobilitaet
8101.6410,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8101,Elektrizitätsversorgung SWM u. Bayernwerk,USt-Zahllast an das FA,Mobilität & Infrastruktur,/einrichtung/8101,/posten/8101.6410,/themen/mobilitaet
8101.6412,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,810,,8101,Elektrizitätsversorgung SWM u. Bayernwerk,Umsatzsteuer als Vorsteuer,Mobilität & Infrastruktur,/einrichtung/8101,/posten/8101.6412,/themen/mobilitaet
8131.1198,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,813,,8131,Erdgas Südbayern,Umsatzsteuer aus steuer- pflichtigen Entgelten,Mobilität & Infrastruktur,/einrichtung/8131,/posten/8131.1198,/themen/mobilitaet
8131.1600,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,813,,8131,Erdgas Südbayern,"Erstattungen des Bundes, LAF, ERP-Sondervermögen",Mobilität & Infrastruktur,/einrichtung/8131,/posten/8131.1600,/themen/mobilitaet
8131.2200,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,813,,8131,Erdgas Südbayern,Konzessionsabgaben,Mobilität & Infrastruktur,/einrichtung/8131,/posten/8131.2200,/themen/mobilitaet
8131.6410,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,813,,8131,Erdgas Südbayern,USt-Zahllast an das FA,Mobilität & Infrastruktur,/einrichtung/8131,/posten/8131.6410,/themen/mobilitaet
8131.6412,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,813,,8131,Erdgas Südbayern,Umsatzsteuer als Vorsteuer,Mobilität & Infrastruktur,/einrichtung/8131,/posten/8131.6412,/themen/mobilitaet
8151.1171,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Wasserverbrauchsgebühren,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1171,/themen/mobilitaet; /themen/umwelt
8151.1172,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Bauwasser,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1172,/themen/mobilitaet; /themen/umwelt
8151.1173,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Sonstige Wassergebühren und Entgelte,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1173,/themen/mobilitaet; /themen/umwelt
8151.1174,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,städtiische Wassergebühren,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1174,/themen/mobilitaet; /themen/umwelt
8151.1198,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Umsatzsteuer aus steuer- pflichtigen Entgelten,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1198,/themen/mobilitaet; /themen/umwelt
8151.1411,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Mieten aus Wohnungen und ähnl.,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1411,/themen/mobilitaet; /themen/umwelt
8151.1540,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Ersätze für Dienstleistungen und ähnliches,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1540,/themen/mobilitaet; /themen/umwelt
8151.1550,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Versicherungen, Schadensfälle und dgl.","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1550,/themen/mobilitaet; /themen/umwelt
8151.1555,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Umsatzst. aus Beiträgen u.ä., Umsatzsteuer Rückvergütung, abziehb.Vorsteuer aus Invest.","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1555,/themen/mobilitaet; /themen/umwelt
8151.1598,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Langenbach Rechnungen,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1598,/themen/mobilitaet; /themen/umwelt
8151.1599,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Vermischte Einnahmen,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1599,/themen/mobilitaet; /themen/umwelt
8151.1600,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Erstattungen des Bundes, LAF, ERP-Sondervermögen","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1600,/themen/mobilitaet; /themen/umwelt
8151.1621,E,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Erstattungen durch Gemeinden und Gemeindeverbände,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.1621,/themen/mobilitaet; /themen/umwelt
8151.3250,E,vermoegen,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Darlehensrückflüsse von kommunalen Sonderrechnungen,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.3250,/themen/mobilitaet; /themen/umwelt
8151.3454,E,vermoegen,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Verkauf von Fahrzeugen und Zubehör,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.3454,/themen/mobilitaet; /themen/umwelt
8151.3561,E,vermoegen,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Wasseranschlussbaubeiträge (Herstellungsaufwand),"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.3561,/themen/mobilitaet; /themen/umwelt
8151.3569,E,vermoegen,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Sonstige Wasserversorgungs- beiträge,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.3569,/themen/mobilitaet; /themen/umwelt
8151.4140,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Entgelte für tariflich Be- schäftigte,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.4140,/themen/mobilitaet; /themen/umwelt
8151.4340,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Beiträge zu Versorgungskassen 'Tariflich Beschäftigte',"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.4340,/themen/mobilitaet; /themen/umwelt
8151.4440,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Beiträge zur gesetzlichen Sozialversicherung 'Tariflich Beschäftigte',"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.4440,/themen/mobilitaet; /themen/umwelt
8151.4590,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Beihilfen,Unterstützungen u.ä.","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.4590,/themen/mobilitaet; /themen/umwelt
8151.5010,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Unterhalt eigener Gebäude,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5010,/themen/mobilitaet; /themen/umwelt
8151.5030,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Unterh. bautechnischer Anlagen,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5030,/themen/mobilitaet; /themen/umwelt
8151.5040,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Unterhalt betriebstechnischer Anlagen,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5040,/themen/mobilitaet; /themen/umwelt
8151.5041,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Hausanschlusskosten,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5041,/themen/mobilitaet; /themen/umwelt
8151.5042,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Aufwendungen für Wasserrohrbrüche,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5042,/themen/mobilitaet; /themen/umwelt
8151.5100,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Unterhalt des sonstigen unbeweglichen Vermögens,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5100,/themen/mobilitaet; /themen/umwelt
8151.5200,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Verwaltungs- und Zweck- ausstattung,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5200,/themen/mobilitaet; /themen/umwelt
8151.5220,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Arbeitsgeräte und -maschinen,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5220,/themen/mobilitaet; /themen/umwelt
8151.5250,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Technische Geräte und Apparate,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5250,/themen/mobilitaet; /themen/umwelt
8151.5400,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Bewirtschaftung der Grundstücke und Gebäude,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5400,/themen/mobilitaet; /themen/umwelt
8151.5431,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Reinigungsmittel,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5431,/themen/mobilitaet; /themen/umwelt
8151.5450,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Wasserversorgung, Entwässerung","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5450,/themen/mobilitaet; /themen/umwelt
8151.5510,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Unterhalt der Fahrzeuge,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5510,/themen/mobilitaet; /themen/umwelt
8151.5550,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Kfz-Steuern,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5550,/themen/mobilitaet; /themen/umwelt
8151.5560,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Kfz-Versicherungen,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5560,/themen/mobilitaet; /themen/umwelt
8151.5601,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Dienst- und Schutzkleidung,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5601,/themen/mobilitaet; /themen/umwelt
8151.5620,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Aus- und Fortbildung, Umschulung","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5620,/themen/mobilitaet; /themen/umwelt
8151.5622,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Fahrtkosten für Fortbildung,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.5622,/themen/mobilitaet; /themen/umwelt
8151.6320,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Verschiedener Betriebsaufwand,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6320,/themen/mobilitaet; /themen/umwelt
8151.6321,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Öffentlichkeitsarbeit,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6321,/themen/mobilitaet; /themen/umwelt
8151.6322,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,EDV-Kosten an Dritte,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6322,/themen/mobilitaet; /themen/umwelt
8151.6325,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Vorräte, Verbrauchsmaterial","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6325,/themen/mobilitaet; /themen/umwelt
8151.6329,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Sonstiger verschiedener Betriebsaufwand,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6329,/themen/mobilitaet; /themen/umwelt
8151.6342,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Stromverbrauch für Betriebszwecke,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6342,/themen/mobilitaet; /themen/umwelt
8151.6351,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Fremdwasserbezug,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6351,/themen/mobilitaet; /themen/umwelt
8151.6369,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Sonstige Dienstleistungen durch Dritte,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6369,/themen/mobilitaet; /themen/umwelt
8151.6400,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Steuern, Versicherungen, Leistungen bei nicht- versicherten Schäden","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6400,/themen/mobilitaet; /themen/umwelt
8151.6410,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,USt-Zahllast an das FA,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6410,/themen/mobilitaet; /themen/umwelt
8151.6412,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Umsatzsteuer als Vorsteuer,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6412,/themen/mobilitaet; /themen/umwelt
8151.6421,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Gewerbesteuer, Körperschaftssteuer, Solidaritätszuschlag","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6421,/themen/mobilitaet; /themen/umwelt
8151.6450,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Unfallversicherung (auch gesetzliche Unfallvers.),"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6450,/themen/mobilitaet; /themen/umwelt
8151.6500,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Bürobedarf,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6500,/themen/mobilitaet; /themen/umwelt
8151.6510,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Bücher, Zeitschriften u.ä.","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6510,/themen/mobilitaet; /themen/umwelt
8151.6520,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Telefon-/Handygebühren,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6520,/themen/mobilitaet; /themen/umwelt
8151.6530,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Öffentliche Bekanntmachungen, Amtsblatt","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6530,/themen/mobilitaet; /themen/umwelt
8151.6540,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Dienstreisen,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6540,/themen/mobilitaet; /themen/umwelt
8151.6550,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,"Sachverständigenkosten, Gerichtskosten u.ä.","Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6550,/themen/mobilitaet; /themen/umwelt
8151.6551,A,verwaltung,8,Wirtschaftliche Unternehmen,81,Strom- & Wasserversorgung,815,,8151,Wasserversorgung,Sachverständigenkosten,"Mobilität & Infrastruktur; Umwelt, Klima & Natur",/einrichtung/8151,/posten/8151.6551,/themen/mobilitaet; /themen/umwelt
